SubjectID,Trial,Coherence,Direction,Response,RT
GC1042,1,1.200000e-01,180,1,4.276434e+00
GC1042,2,4.800000e-01,0,1,1.159134e+00
GC1042,3,6.000000e-02,0,0,1.225844e+00
GC1042,4,2.400000e-01,180,0,5.173559e-01
GC1042,5,6.000000e-02,180,1,2.476175e+00
GC1042,6,2.400000e-01,0,1,1.151097e+00
GC1042,7,2.400000e-01,0,1,4.317790e+00
GC1042,8,6.000000e-02,0,0,1.000756e+00
GC1042,9,2.400000e-01,0,1,1.375567e+00
GC1042,10,1,180,0,3.417859e+00
GC1042,11,2.400000e-01,0,0,1.659559e+00
GC1042,12,4.800000e-01,180,0,1.617581e+00
GC1042,13,6.000000e-02,0,1,1.359011e+00
GC1042,14,1,0,0,5.754480e-01
GC1042,15,1,180,0,1.171870e-01
GC1042,16,1,0,0,2.417986e+00
GC1042,17,6.000000e-02,0,0,1.292380e+00
GC1042,18,1.200000e-01,0,1,6.675060e-01
GC1042,19,4.800000e-01,180,1,7.672961e-01
GC1042,20,2.400000e-01,180,0,1.034209e+00
GC1042,21,1,0,0,1.201286e+00
GC1042,22,1.200000e-01,0,1,4.976435e+00
GC1042,23,4.800000e-01,180,0,2.284210e+00
GC1042,24,1,0,0,1.100944e+00
GC1042,25,1.200000e-01,0,0,1.784479e+00
GC1042,26,1.200000e-01,180,0,1.184110e+00
GC1042,27,2.400000e-01,180,1,1.325661e+00
GC1042,28,1,180,0,1.050862e+00
GC1042,29,1.200000e-01,0,0,1.359500e+00
GC1042,30,2.400000e-01,0,1,6.173990e-01
GC1042,31,1,180,0,2.192568e+00
GC1042,32,6.000000e-02,180,0,1.217410e+00
GC1042,33,1,0,0,5.343931e-01
GC1042,34,1.200000e-01,0,1,5.589819e-01
GC1042,35,4.800000e-01,180,0,1.159135e+00
GC1042,36,4.800000e-01,0,1,1.600775e+00
GC1042,37,1.200000e-01,180,1,3.178480e-01
GC1042,38,6.000000e-02,180,0,5.506849e-01
GC1042,39,6.000000e-02,180,1,1.158935e+00
GC1042,40,4.800000e-01,0,0,2.925789e+00
GC1042,41,6.000000e-02,180,0,1.442455e+00
GC1042,42,1.200000e-01,180,1,1.859005e+00
GC1042,43,6.000000e-02,0,1,5.091410e-01
GC1042,44,4.800000e-01,0,0,1.559040e+00
GC1042,45,4.800000e-01,0,0,4.844820e-01
GC1042,46,1.200000e-01,180,0,1.423831e-01
GC1042,47,2.400000e-01,180,1,6.843610e+00
GC1042,48,4.800000e-01,180,0,1.459023e+00
GC1042,49,1,180,0,1.942492e+00
GC1042,50,2.400000e-01,180,1,7.418571e-01
